개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3660000,202336600000900008,8,약자보호,화장실,신선암공원,"대전광역시 서구 관저중로 65, (관저동)",대전광역시 서구 관저동 1151번지,36.29816966,127.3340476,단방향,Y,N,N,,2017,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3660000,202336600000900047,47,약자보호,화장실,구봉공원,"대전광역시 서구 가수원중로 43-11, (가수원동)",대전광역시 서구 가수원동 788-4번지,36.30077038,127.3530761,단방향,Y,N,N,,2020,2021-10-08,Y,대전광역시 서구청,042-288-3635,2023-04-13,I,2026-05-15 18:45:47,2023-04-13 16:41:30
3670000,202136700000900072,19-578,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 763-4,36.339102,127.312214,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900013,15-330,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 138-67,36.3482752,127.3359619,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900026,15-343,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 199-8,36.3416508,127.3440733,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900012,15-329,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 364-2,36.348838,127.342419,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900044,15-361,방범용,가로변,방범용CCTV,,대전광역시 유성구 도안동 795,36.3324641,127.3461609,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900038,15-355,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 555,36.33446459,127.3386975,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900066,19-572,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 719-1,36.34076401,127.3058826,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900007,13-250,방범용,가로변,방범용CCTV,,대전광역시 유성구 궁동 431-7,36.360891,127.3530315,양방향,N,N,Y,,2013,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900067,19-573,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 715-1,36.342149,127.308361,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900071,19-577,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 745-5,36.338651,127.309573,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900010,15-327,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 302-1,36.349984,127.3441598,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900017,15-334,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 394-3,36.3457717,127.3440564,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900039,15-356,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 570-7,36.33447196,127.3360868,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900050,15-383,방범용,가로변,방범용CCTV,,대전광역시 유성구 장대동 233-60,36.3596794,127.3241208,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900002,08-013,방범용,가로변,방범용CCTV,,대전광역시 유성구 어은동 113-8,36.3636381,127.3583562,양방향,N,N,Y,,2008,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900064,19-570,방범용,공원,방범용CCTV,,대전광역시 유성구 계산동 761-3,36.336376,127.300282,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900008,15-325,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 326-39,36.3525641,127.3434789,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900018,15-335,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 238,36.34444238,127.3465917,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900009,15-326,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 328-14,36.3513269,127.3475892,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900022,15-339,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 480-5,36.3432766,127.3391098,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900065,19-571,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 719-1,36.34076401,127.3058826,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900035,15-352,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 520-10,36.33732106,127.3481786,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900004,11-057,방범용,가로변,방범용CCTV,,대전광역시 유성구 어은동 96,36.3656214,127.3528081,양방향,N,N,Y,,2011,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900034,15-351,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 518-1,36.3376832,127.3475779,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900046,15-363,방범용,가로변,방범용CCTV,,대전광역시 유성구 용계동 산 2-3,36.3312469,127.3339424,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900023,15-340,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 484-4,36.3428823,127.3357719,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900068,19-574,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 783-3,36.335752,127.310602,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900036,15-353,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 447-7,36.3369935,127.3492153,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900062,19-568,방범용,공원,방범용CCTV,,대전광역시 유성구 계산동 728,36.341894,127.30116,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900055,16-502,방범용,공원,방범용CCTV,,대전광역시 유성구 봉명동 496-39,36.36068395,127.3576898,양방향,N,N,Y,,2016,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900048,15-365,방범용,가로변,방범용CCTV,,대전광역시 유성구 용계동 666-9,36.3300498,127.3359823,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900025,15-342,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 286-2,36.3419619,127.342582,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900070,19-576,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 745-5,36.338651,127.309573,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900053,15-402,방범용,가로변,방범용CCTV,,대전광역시 유성구 장대동 281-23,36.3595302,127.3364189,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900028,15-345,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 298-3,36.3392132,127.3483058,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900030,15-347,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 307-5,36.3385917,127.3421785,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900031,15-348,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 388-1,36.3382986,127.3327026,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900006,11-100,방범용,공원,방범용CCTV,,대전광역시 유성구 궁동 401-1,36.3638793,127.3508012,양방향,N,N,Y,,2011,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900027,15-344,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 198-5,36.3401963,127.3430299,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900001,08-011,방범용,가로변,방범용CCTV,,대전광역시 유성구 장대동 369-1,36.3584624,127.3379155,양방향,N,N,Y,,2008,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900015,15-332,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동472-2,36.34691229,127.3397451,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900045,15-362,방범용,가로변,방범용CCTV,,대전광역시 유성구 용계동15,36.3313247,127.3372154,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900061,17-508,방범용,가로변,방범용CCTV,,대전광역시 유성구 지족동 890,36.3740403,127.3160532,양방향,N,N,Y,,2017,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900011,15-328,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 315-1,36.3488224,127.3453248,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900040,15-357,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 488,36.3364509,127.3351479,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900041,15-358,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 336-3,36.3335639,127.3447501,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900016,15-333,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동456-3,36.3465504,127.3354173,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900056,16-503,방범용,공원,방범용CCTV,,대전광역시 유성구 죽동 608-2,36.381623,127.32745,양방향,N,N,Y,,2016,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900037,15-354,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 562-9,36.3362691,127.337939,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900042,15-359,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 337-11,36.333552,127.3461428,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900047,15-364,방범용,가로변,방범용CCTV,,대전광역시 유성구 용계동 산 2-7,36.3308796,127.3318879,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900033,15-350,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동410-6,36.337971,127.3385576,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900003,10-032,방범용,가로변,방범용CCTV,,대전광역시 유성구 장대동 330-6,36.3621105,127.3359524,양방향,N,N,Y,,2010,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900052,15-388,방범용,가로변,방범용CCTV,,대전광역시 유성구 궁동 460-1,36.3613102,127.340988,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900024,15-341,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 485,36.34239221,127.3332647,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900058,17-505,방범용,공원,방범용CCTV,,대전광역시 유성구 봉명동 1025-1,36.3520953,127.3412713,양방향,N,N,Y,,2017,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900049,15-366,방범용,가로변,방범용CCTV,,대전광역시 유성구 용계동 117-21,36.3275,127.3317665,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900051,15-384,방범용,공원,방범용CCTV,,대전광역시 유성구 신성동 149-6,36.3888097,127.3521735,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900029,15-346,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 310-19,36.3385199,127.3449787,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900060,17-507,방범용,가로변,방범용CCTV,,대전광역시 유성구 구암동 480-19,36.3554395,127.3152512,양방향,N,N,Y,,2017,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900059,17-506,방범용,가로변,방범용CCTV,,대전광역시 유성구 전민동 336-1,36.3987996,127.4027103,양방향,N,N,Y,,2017,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900020,15-337,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 479-2,36.34416277,127.3394391,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900043,15-360,방범용,가로변,방범용CCTV,,대전광역시 유성구 원신흥동 559-1,36.3334375,127.3382846,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900063,19-569,방범용,공원,방범용CCTV,,대전광역시 유성구 계산동 719,36.343287,127.299427,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900074,19-580,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 778-1,36.337444,127.3114,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900005,11-099,방범용,공원,방범용CCTV,,대전광역시 유성구 궁동 430-1,36.3612529,127.3520955,양방향,N,N,Y,,2011,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900054,16-501,방범용,공원,방범용CCTV,,대전광역시 유성구 봉명동 496-39,36.36068395,127.3576898,양방향,N,N,Y,,2016,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900069,19-575,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 730,36.338877,127.306334,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900014,15-331,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 389-1,36.3470477,127.3416255,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900032,15-349,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 398-1,36.3380156,127.3360782,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900021,15-338,방범용,가로변,방범용CCTV,,대전광역시 유성구 봉명동 1052-6,36.34392987,127.3414744,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900019,15-336,방범용,가로변,방범용CCTV,,대전광역시 유성구 상대동 101-1,36.3448416,127.3417695,양방향,N,N,Y,,2015,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:13
3670000,202136700000900073,19-579,방범용,공원,방범용CCTV,,대전광역시 유성구 학하동 778-1,36.337444,127.3114,양방향,N,N,Y,,2018,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3670000,202136700000900057,17-504,방범용,공원,방범용CCTV,,대전광역시 유성구 봉명동 615-1,36.3583831,127.3437915,양방향,N,N,Y,,2017,2021-05-01,Y,유성구청,042-611-2114,2021-10-01,I,2026-05-15 18:45:46,2021-10-26 14:33:14
3680000,202436800000900066,10,방범용,화장실,덕암어린이공원,,대전광역시 대덕구 덕암동 16-1,36.44244744,127.4261546,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900009,67,방범용,화장실,비래사 앞,,대전광역시 대덕구 비래동 467외 2필지,36.3726883,127.451146,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900019,57,방범용,화장실,을미기공원(1),,대전광역시 대덕구 신일동 1682-8,36.44272654,127.4113264,양방향,Y,N,Y,음성인식,2024,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900022,54,방범용,화장실,산호빛공원(2),,대전광역시 대덕구 석봉동 779,36.453847,127.4209645,양방향,Y,N,Y,음성인식,2024,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900018,58,방범용,화장실,홈통골어린이공원,,대전광역시 대덕구 송촌동 290-1,36.35670165,127.4431071,양방향,Y,N,Y,음성인식,2024,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900068,8,방범용,화장실,목상어린이공원,,대전광역시 대덕구 목상동 185-3,36.44625813,127.4126571,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900026,50,방범용,화장실,무지개어린이공원,,대전광역시 대덕구 평촌동 537-1,36.43555301,127.4228632,단방향,Y,N,N,,2020,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900040,36,방범용,화장실,동춘당역사공원(2),,대전광역시 대덕구 송촌동 463,36.36642279,127.441687,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900041,35,방범용,화장실,송촌생활체육공원(1),,대전광역시 대덕구 송촌동 61-2,36.36932044,127.4428652,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900011,65,방범용,화장실,장동 산디마을입구 주차장,,대전광역시 대덕구 장동 685-1,36.39697031,127.4385337,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900037,39,방범용,화장실,송촌생활체육공원(4),,대전광역시 대덕구 비래동 411-1,36.36634534,127.4477333,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900017,59,방범용,화장실,동춘당역사공원(2),,대전광역시 대덕구 송촌동 463,36.36642279,127.441687,양방향,Y,N,Y,음성인식,2024,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900013,63,방범용,화장실,금강로하스 해피로드 2,,대전광역시 대덕구 삼정동 376,36.4495317,127.4563416,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900070,6,방범용,화장실,을미기공원(2),,대전광역시 대덕구 신일동 1682-8,36.44272654,127.4113264,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900031,45,방범용,화장실,효성공원(1),,대전광역시 대덕구 오정동 375-5,36.35329013,127.414801,단방향,Y,N,N,,2024,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900062,14,방범용,화장실,신탄어린이공원,,대전광역시 대덕구 신탄진동 21,36.4500919,127.4357814,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900015,61,방범용,화장실,상평경로당 공중화장실,,대전광역시 대덕구 상서동 326-18,36.42533912,127.4224653,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900046,30,방범용,화장실,철도변(새롬)공원,,대전광역시 대덕구 중리동 355-7,36.36048409,127.4191879,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900074,2,방범용,화장실,목상체육공원,,대전광역시 대덕구 목상동 875,36.44440188,127.4123418,단방향,Y,N,N,,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900061,15,방범용,화장실,미호만남공원,,대전광역시 대덕구 미호동 433,36.458727,127.465569,미연계,N,N,N,사이렌,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900008,68,방범용,화장실,전천후 게이트볼장,,대전광역시 대덕구 송촌동 166-4,36.35959493,127.4400164,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900060,16,방범용,화장실,대청공원(2),,대전광역시 대덕구 미호동 57-1,36.47310646,127.4738767,미연계,N,N,N,사이렌,2017,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900034,42,방범용,화장실,게이트공원,,대전광역시 대덕구 오정동 111-14,36.35530634,127.4165883,단방향,Y,N,N,,2018,2024-07-17,Y,대전광역시 대덕구청 공원녹지과,042-608-5133,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
3680000,202436800000900003,73,방범용,화장실,용화사 앞,,대전광역시 대덕구 읍내동 5-17,36.372519,127.450621,단방향,Y,N,N,,2021,2022-06-09,Y,대전광역시 대덕구청 기후환경과,042-608-6854,2024-07-29,I,2026-05-15 18:45:46,2024-07-29 16:38:47
